country_1,country_2,run,count
NOR,CHE,88,0
NOR,CZE,88,2
NOR,DEU,88,0
NOR,DNK,88,1
NOR,ESP,88,0
NOR,EST,88,3
NOR,FIN,88,3
NOR,FRA,88,2
NOR,GBR,88,1
NOR,HRV,88,1
NOR,HUN,88,2
NOR,IRL,88,1
NOR,ITA,88,0
NOR,LTU,88,2
NOR,LVA,88,1
NOR,NLD,88,1
NOR,NOR,88,10
NOR,POL,88,3
NOR,PRT,88,0
NOR,SVK,88,1
NOR,SVN,88,1
NOR,SWE,88,4
POL,AUT,88,9
POL,BEL,88,2
POL,CHE,88,5
POL,CZE,88,5
POL,DEU,88,4
POL,DNK,88,1
POL,ESP,88,0
POL,EST,88,6
POL,FIN,88,1
POL,FRA,88,5
POL,GBR,88,2
POL,HRV,88,3
POL,HUN,88,4
POL,IRL,88,0
POL,ITA,88,4
POL,LTU,88,8
POL,LVA,88,6
POL,NLD,88,3
POL,NOR,88,3
POL,POL,88,9
POL,PRT,88,2
POL,SVK,88,6
POL,SVN,88,7
POL,SWE,88,1
PRT,AUT,88,3
PRT,BEL,88,2
PRT,CHE,88,5
PRT,CZE,88,2
PRT,DEU,88,1
PRT,DNK,88,0
PRT,ESP,88,5
PRT,EST,88,2
PRT,FIN,88,0
PRT,FRA,88,4
PRT,GBR,88,0
PRT,HRV,88,1
PRT,HUN,88,1
PRT,IRL,88,0
PRT,ITA,88,2
PRT,LTU,88,1
PRT,LVA,88,2
PRT,NLD,88,2
PRT,NOR,88,0
PRT,POL,88,2
PRT,PRT,88,10
PRT,SVK,88,3
PRT,SVN,88,3
PRT,SWE,88,1
SVK,AUT,88,8
SVK,BEL,88,2
SVK,CHE,88,6
SVK,CZE,88,8
SVK,DEU,88,5
SVK,DNK,88,2
SVK,ESP,88,1
SVK,EST,88,5
SVK,FIN,88,0
SVK,FRA,88,6
SVK,GBR,88,1
SVK,HRV,88,5
SVK,HUN,88,5
SVK,IRL,88,0
SVK,ITA,88,3
SVK,LTU,88,5
SVK,LVA,88,4
SVK,NLD,88,4
SVK,NOR,88,1
SVK,POL,88,6
SVK,PRT,88,3
SVK,SVK,88,8
SVK,SVN,88,8
SVK,SWE,88,1
SVN,AUT,88,8
SVN,BEL,88,2
SVN,CHE,88,6
SVN,CZE,88,9
SVN,DEU,88,6
SVN,DNK,88,2
SVN,ESP,88,1
SVN,EST,88,6
SVN,FIN,88,0
SVN,FRA,88,6
SVN,GBR,88,2
SVN,HRV,88,5
SVN,HUN,88,5
SVN,IRL,88,0
SVN,ITA,88,3
SVN,LTU,88,6
SVN,LVA,88,4
SVN,NLD,88,4
SVN,NOR,88,1
SVN,POL,88,7
SVN,PRT,88,3
SVN,SVK,88,8
SVN,SVN,88,9
SVN,SWE,88,1
SWE,AUT,88,1
SWE,BEL,88,0
SWE,CHE,88,1
SWE,CZE,88,1
SWE,DEU,88,0
SWE,DNK,88,1
SWE,ESP,88,1
SWE,EST,88,2
SWE,FIN,88,2
SWE,FRA,88,1
SWE,GBR,88,0
SWE,HRV,88,0
SWE,HUN,88,1
SWE,IRL,88,0
SWE,ITA,88,0
SWE,LTU,88,2
SWE,LVA,88,1
SWE,NLD,88,0
SWE,NOR,88,4
SWE,POL,88,1
SWE,PRT,88,1
SWE,SVK,88,1
SWE,SVN,88,1
SWE,SWE,88,3
AUT,AUT,89,11
AUT,BEL,89,4
AUT,CHE,89,8
AUT,CZE,89,8
AUT,DEU,89,6
AUT,DNK,89,2
AUT,ESP,89,3
AUT,EST,89,0
AUT,FIN,89,0
AUT,FRA,89,6
AUT,GBR,89,3
AUT,HRV,89,5
AUT,HUN,89,10
AUT,IRL,89,1
AUT,ITA,89,6
AUT,LTU,89,4
AUT,LVA,89,7
AUT,NLD,89,4
AUT,NOR,89,1
AUT,POL,89,7
AUT,PRT,89,1
AUT,SVK,89,5
AUT,SVN,89,7
AUT,SWE,89,3
BEL,AUT,89,4
BEL,BEL,89,10
BEL,CHE,89,7
BEL,CZE,89,7
BEL,DEU,89,7
BEL,DNK,89,2
BEL,ESP,89,2
BEL,EST,89,2
BEL,FIN,89,2
BEL,FRA,89,7
BEL,GBR,89,7
BEL,HRV,89,4
BEL,HUN,89,8
BEL,IRL,89,4
BEL,ITA,89,5
BEL,LTU,89,3
BEL,LVA,89,3
BEL,NLD,89,7
BEL,NOR,89,2
BEL,POL,89,4
BEL,PRT,89,1
BEL,SVK,89,5
BEL,SVN,89,6
BEL,SWE,89,2
CHE,AUT,89,8
CHE,BEL,89,7
CHE,CHE,89,11
CHE,CZE,89,7
CHE,DEU,89,8
CHE,DNK,89,4
CHE,ESP,89,5
CHE,EST,89,0
CHE,FIN,89,1
CHE,FRA,89,11
CHE,GBR,89,8
CHE,HRV,89,5
CHE,HUN,89,6
CHE,IRL,89,5
CHE,ITA,89,10
CHE,LTU,89,3
CHE,LVA,89,5
CHE,NLD,89,7
CHE,NOR,89,1
CHE,POL,89,5
CHE,PRT,89,1
CHE,SVK,89,6
CHE,SVN,89,7
CHE,SWE,89,2
CZE,AUT,89,8
CZE,BEL,89,7
CZE,CHE,89,7
CZE,CZE,89,12
CZE,DEU,89,7
CZE,DNK,89,1
CZE,ESP,89,2
CZE,EST,89,2
CZE,FIN,89,2
CZE,FRA,89,8
CZE,GBR,89,5
CZE,HRV,89,7
CZE,HUN,89,11
CZE,IRL,89,2
CZE,ITA,89,7
CZE,LTU,89,7
CZE,LVA,89,7
CZE,NLD,89,6
CZE,NOR,89,3
CZE,POL,89,9
CZE,PRT,89,1
CZE,SVK,89,8
CZE,SVN,89,8
CZE,SWE,89,4
DEU,AUT,89,6
DEU,BEL,89,7
DEU,CHE,89,8
DEU,CZE,89,7
DEU,DEU,89,11
DEU,DNK,89,5
DEU,ESP,89,2
DEU,EST,89,0
DEU,FIN,89,0
DEU,FRA,89,6
DEU,GBR,89,6
DEU,HRV,89,4
DEU,HUN,89,7
DEU,IRL,89,5
DEU,ITA,89,6
DEU,LTU,89,2
DEU,LVA,89,3
DEU,NLD,89,6
DEU,NOR,89,1
DEU,POL,89,4
DEU,PRT,89,1
DEU,SVK,89,4
DEU,SVN,89,6
DEU,SWE,89,2
DNK,AUT,89,2
DNK,BEL,89,2
DNK,CHE,89,4
DNK,CZE,89,1
DNK,DEU,89,5
DNK,DNK,89,13
DNK,ESP,89,1
DNK,EST,89,0
DNK,FIN,89,1
DNK,FRA,89,2
DNK,GBR,89,2
DNK,HRV,89,1
DNK,HUN,89,2
DNK,IRL,89,4
DNK,ITA,89,3
DNK,LTU,89,3
DNK,LVA,89,2
DNK,NLD,89,2
DNK,NOR,89,0
DNK,POL,89,2
DNK,PRT,89,0
DNK,SVK,89,1
DNK,SVN,89,2
DNK,SWE,89,2
ESP,AUT,89,3
ESP,BEL,89,2
ESP,CHE,89,5
ESP,CZE,89,2
ESP,DEU,89,2
ESP,DNK,89,1
ESP,ESP,89,6
ESP,EST,89,0
ESP,FIN,89,0
ESP,FRA,89,3
ESP,GBR,89,2
ESP,HRV,89,2
ESP,HUN,89,2
ESP,IRL,89,2
ESP,ITA,89,2
ESP,LTU,89,1
ESP,LVA,89,3
ESP,NLD,89,2
ESP,NOR,89,1
ESP,POL,89,2
ESP,PRT,89,3
ESP,SVK,89,1
ESP,SVN,89,3
ESP,SWE,89,1
EST,AUT,89,0
EST,BEL,89,2
EST,CHE,89,0
EST,CZE,89,2
EST,DEU,89,0
EST,DNK,89,0
EST,ESP,89,0
EST,EST,89,7
EST,FIN,89,6
EST,FRA,89,1
EST,GBR,89,0
EST,HRV,89,1
EST,HUN,89,2
EST,IRL,89,0
EST,ITA,89,0
EST,LTU,89,6
EST,LVA,89,3
EST,NLD,89,0
EST,NOR,89,5
EST,POL,89,2
EST,PRT,89,1
EST,SVK,89,3
EST,SVN,89,1
EST,SWE,89,4
FIN,AUT,89,0
FIN,BEL,89,2
FIN,CHE,89,1
FIN,CZE,89,2
FIN,DEU,89,0
FIN,DNK,89,1
FIN,ESP,89,0
FIN,EST,89,6
FIN,FIN,89,11
FIN,FRA,89,2
FIN,GBR,89,1
FIN,HRV,89,1
FIN,HUN,89,1
FIN,IRL,89,0
FIN,ITA,89,1
FIN,LTU,89,6
FIN,LVA,89,3
FIN,NLD,89,1
FIN,NOR,89,6
FIN,POL,89,2
FIN,PRT,89,1
FIN,SVK,89,3
FIN,SVN,89,1
FIN,SWE,89,7
FRA,AUT,89,6
FRA,BEL,89,7
FRA,CHE,89,11
FRA,CZE,89,8
FRA,DEU,89,6
FRA,DNK,89,2
FRA,ESP,89,3
FRA,EST,89,1
FRA,FIN,89,2
FRA,FRA,89,9
FRA,GBR,89,6
FRA,HRV,89,6
FRA,HUN,89,7
FRA,IRL,89,3
FRA,ITA,89,6
FRA,LTU,89,2
FRA,LVA,89,3
FRA,NLD,89,6
FRA,NOR,89,2
FRA,POL,89,3
FRA,PRT,89,1
FRA,SVK,89,7
FRA,SVN,89,7
FRA,SWE,89,2
GBR,AUT,89,3
GBR,BEL,89,7
GBR,CHE,89,8
GBR,CZE,89,5
GBR,DEU,89,6
GBR,DNK,89,2
GBR,ESP,89,2
GBR,EST,89,0
GBR,FIN,89,1
GBR,FRA,89,6
GBR,GBR,89,10
GBR,HRV,89,3
GBR,HUN,89,5
GBR,IRL,89,4
GBR,ITA,89,5
GBR,LTU,89,1
GBR,LVA,89,2
GBR,NLD,89,6
GBR,NOR,89,3
GBR,POL,89,2
GBR,PRT,89,0
GBR,SVK,89,4
GBR,SVN,89,5
GBR,SWE,89,2
HRV,AUT,89,5
HRV,BEL,89,4
HRV,CHE,89,5
HRV,CZE,89,7
HRV,DEU,89,4
HRV,DNK,89,1
HRV,ESP,89,2
HRV,EST,89,1
HRV,FIN,89,1
HRV,FRA,89,6
HRV,GBR,89,3
HRV,HRV,89,10
HRV,HUN,89,11
HRV,IRL,89,2
HRV,ITA,89,4
HRV,LTU,89,6
HRV,LVA,89,4
HRV,NLD,89,3
HRV,NOR,89,2
HRV,POL,89,5
HRV,PRT,89,0
HRV,SVK,89,7
HRV,SVN,89,7
HRV,SWE,89,2
HUN,AUT,89,10
HUN,BEL,89,8
HUN,CHE,89,6
HUN,CZE,89,11
HUN,DEU,89,7
HUN,DNK,89,2
HUN,ESP,89,2
HUN,EST,89,2
HUN,FIN,89,1
HUN,FRA,89,7
HUN,GBR,89,5
HUN,HRV,89,11
HUN,HUN,89,14
HUN,IRL,89,2
HUN,ITA,89,9
HUN,LTU,89,8
HUN,LVA,89,9
HUN,NLD,89,6
HUN,NOR,89,1
HUN,POL,89,9
HUN,PRT,89,1
HUN,SVK,89,8
HUN,SVN,89,11
HUN,SWE,89,2
IRL,AUT,89,1
IRL,BEL,89,4
IRL,CHE,89,5
IRL,CZE,89,2
IRL,DEU,89,5
IRL,DNK,89,4
IRL,ESP,89,2
IRL,EST,89,0
IRL,FIN,89,0
IRL,FRA,89,3
IRL,GBR,89,4
IRL,HRV,89,2
IRL,HUN,89,2
IRL,IRL,89,13
IRL,ITA,89,2
IRL,LTU,89,1
IRL,LVA,89,1
IRL,NLD,89,4
IRL,NOR,89,1
IRL,POL,89,1
IRL,PRT,89,1
IRL,SVK,89,1
IRL,SVN,89,3
IRL,SWE,89,0
ITA,AUT,89,6
ITA,BEL,89,5
ITA,CHE,89,10
ITA,CZE,89,7
ITA,DEU,89,6
ITA,DNK,89,3
ITA,ESP,89,2
ITA,EST,89,0
ITA,FIN,89,1
ITA,FRA,89,6
ITA,GBR,89,5
ITA,HRV,89,4
ITA,HUN,89,9
ITA,IRL,89,2
ITA,ITA,89,11
ITA,LTU,89,3
ITA,LVA,89,4
ITA,NLD,89,5
ITA,NOR,89,0
ITA,POL,89,5
ITA,PRT,89,1
ITA,SVK,89,5
ITA,SVN,89,5
ITA,SWE,89,2
LTU,AUT,89,4
LTU,BEL,89,3
LTU,CHE,89,3
LTU,CZE,89,7
LTU,DEU,89,2
LTU,DNK,89,3
LTU,ESP,89,1
LTU,EST,89,6
LTU,FIN,89,6
LTU,FRA,89,2
LTU,GBR,89,1
LTU,HRV,89,6
LTU,HUN,89,8
LTU,IRL,89,1
LTU,ITA,89,3
LTU,LTU,89,12
LTU,LVA,89,8
LTU,NLD,89,1
LTU,NOR,89,5
LTU,POL,89,8
LTU,PRT,89,2
LTU,SVK,89,5
LTU,SVN,89,6
LTU,SWE,89,7
LVA,AUT,89,7
LVA,BEL,89,3
LVA,CHE,89,5
LVA,CZE,89,7
LVA,DEU,89,3
LVA,DNK,89,2
LVA,ESP,89,3
LVA,EST,89,3
LVA,FIN,89,3
LVA,FRA,89,3
LVA,GBR,89,2
LVA,HRV,89,4
LVA,HUN,89,9
LVA,IRL,89,1
LVA,ITA,89,4
LVA,LTU,89,8
LVA,LVA,89,13
LVA,NLD,89,1
LVA,NOR,89,4
LVA,POL,89,6
LVA,PRT,89,1
LVA,SVK,89,6
LVA,SVN,89,5
LVA,SWE,89,6
NLD,AUT,89,4
NLD,BEL,89,7
NLD,CHE,89,7
NLD,CZE,89,6
NLD,DEU,89,6
NLD,DNK,89,2
NLD,ESP,89,2
NLD,EST,89,0
NLD,FIN,89,1
NLD,FRA,89,6
NLD,GBR,89,6
NLD,HRV,89,3
NLD,HUN,89,6
NLD,IRL,89,4
NLD,ITA,89,5
NLD,LTU,89,1
NLD,LVA,89,1
NLD,NLD,89,7
NLD,NOR,89,0
NLD,POL,89,3
NLD,PRT,89,1
NLD,SVK,89,4
NLD,SVN,89,5
NLD,SWE,89,0
NOR,AUT,89,1
NOR,BEL,89,2
NOR,CHE,89,1
NOR,CZE,89,3
NOR,DEU,89,1
NOR,DNK,89,0
NOR,ESP,89,1
NOR,EST,89,5
NOR,FIN,89,6
NOR,FRA,89,2
NOR,GBR,89,3
NOR,HRV,89,2
NOR,HUN,89,1
NOR,IRL,89,1
NOR,ITA,89,0
NOR,LTU,89,5
NOR,LVA,89,4
NOR,NLD,89,0
NOR,NOR,89,12
NOR,POL,89,3
NOR,PRT,89,0
NOR,SVK,89,2
NOR,SVN,89,1
NOR,SWE,89,7
POL,AUT,89,7
POL,BEL,89,4
POL,CHE,89,5
POL,CZE,89,9
POL,DEU,89,4
POL,DNK,89,2
POL,ESP,89,2
POL,EST,89,2
POL,FIN,89,2
POL,FRA,89,3
POL,GBR,89,2
POL,HRV,89,5
POL,HUN,89,9
POL,IRL,89,1
POL,ITA,89,5
POL,LTU,89,8
POL,LVA,89,6
POL,NLD,89,3
POL,NOR,89,3
POL,POL,89,11
POL,PRT,89,2
POL,SVK,89,5
POL,SVN,89,7
POL,SWE,89,3
PRT,AUT,89,1
PRT,BEL,89,1
PRT,CHE,89,1
PRT,CZE,89,1
PRT,DEU,89,1
PRT,DNK,89,0
PRT,ESP,89,3
PRT,EST,89,1
PRT,FIN,89,1
PRT,FRA,89,1
PRT,GBR,89,0
PRT,HRV,89,0
PRT,HUN,89,1
PRT,IRL,89,1
PRT,ITA,89,1
PRT,LTU,89,2
PRT,LVA,89,1
PRT,NLD,89,1
PRT,NOR,89,0
PRT,POL,89,2
PRT,PRT,89,4
PRT,SVK,89,0
PRT,SVN,89,1
PRT,SWE,89,1
SVK,AUT,89,5
SVK,BEL,89,5
SVK,CHE,89,6
SVK,CZE,89,8
SVK,DEU,89,4
SVK,DNK,89,1
SVK,ESP,89,1
SVK,EST,89,3
SVK,FIN,89,3
SVK,FRA,89,7
SVK,GBR,89,4
SVK,HRV,89,7
SVK,HUN,89,8
SVK,IRL,89,1
SVK,ITA,89,5
SVK,LTU,89,5
SVK,LVA,89,6
SVK,NLD,89,4
SVK,NOR,89,2
SVK,POL,89,5
SVK,PRT,89,0
SVK,SVK,89,10
SVK,SVN,89,6
SVK,SWE,89,4
SVN,AUT,89,7
SVN,BEL,89,6
SVN,CHE,89,7
SVN,CZE,89,8
SVN,DEU,89,6
SVN,DNK,89,2
SVN,ESP,89,3
SVN,EST,89,1
SVN,FIN,89,1
SVN,FRA,89,7
SVN,GBR,89,5
SVN,HRV,89,7
SVN,HUN,89,11
SVN,IRL,89,3
SVN,ITA,89,5
SVN,LTU,89,6
SVN,LVA,89,5
SVN,NLD,89,5
SVN,NOR,89,1
SVN,POL,89,7
SVN,PRT,89,1
SVN,SVK,89,6
SVN,SVN,89,9
SVN,SWE,89,2
SWE,AUT,89,3
SWE,BEL,89,2
SWE,CHE,89,2
SWE,CZE,89,4
SWE,DEU,89,2
SWE,DNK,89,2
SWE,ESP,89,1
SWE,EST,89,4
SWE,FIN,89,7
SWE,FRA,89,2
SWE,GBR,89,2
SWE,HRV,89,2
SWE,HUN,89,2
SWE,IRL,89,0
SWE,ITA,89,2
SWE,LTU,89,7
SWE,LVA,89,6
SWE,NLD,89,0
SWE,NOR,89,7
SWE,POL,89,3
SWE,PRT,89,1
SWE,SVK,89,4
SWE,SVN,89,2
SWE,SWE,89,11
AUT,AUT,90,18
AUT,BEL,90,10
AUT,CHE,90,16
AUT,CZE,90,12
AUT,DEU,90,9
AUT,DNK,90,5
AUT,ESP,90,11
AUT,EST,90,2
AUT,FIN,90,1
AUT,FRA,90,16
AUT,GBR,90,7
AUT,HRV,90,11
AUT,HUN,90,11
AUT,IRL,90,5
AUT,ITA,90,13
AUT,LTU,90,5
AUT,LVA,90,4
AUT,NLD,90,6
AUT,NOR,90,4
AUT,POL,90,9
AUT,PRT,90,6
AUT,SVK,90,10
AUT,SVN,90,15
AUT,SWE,90,3
BEL,AUT,90,10
BEL,BEL,90,19
BEL,CHE,90,11
BEL,CZE,90,10
BEL,DEU,90,13
BEL,DNK,90,7
BEL,ESP,90,12
BEL,EST,90,1
BEL,FIN,90,2
BEL,FRA,90,20
BEL,GBR,90,10
BEL,HRV,90,10
BEL,HUN,90,8
BEL,IRL,90,6
BEL,ITA,90,9
BEL,LTU,90,4
BEL,LVA,90,2
BEL,NLD,90,15
BEL,NOR,90,4
BEL,POL,90,9
BEL,PRT,90,6
BEL,SVK,90,10
BEL,SVN,90,10
BEL,SWE,90,5
CHE,AUT,90,16
CHE,BEL,90,11
CHE,CHE,90,19
CHE,CZE,90,10
CHE,DEU,90,7
CHE,DNK,90,3
CHE,ESP,90,14
CHE,EST,90,0
CHE,FIN,90,0
CHE,FRA,90,19
CHE,GBR,90,7
CHE,HRV,90,11
CHE,HUN,90,10
CHE,IRL,90,5
CHE,ITA,90,14
CHE,LTU,90,3
CHE,LVA,90,1
CHE,NLD,90,6
CHE,NOR,90,5
CHE,POL,90,7
CHE,PRT,90,12
CHE,SVK,90,9
CHE,SVN,90,16
CHE,SWE,90,3
CZE,AUT,90,12
CZE,BEL,90,10
CZE,CHE,90,10
CZE,CZE,90,13
CZE,DEU,90,9
CZE,DNK,90,5
CZE,ESP,90,8
CZE,EST,90,1
CZE,FIN,90,2
CZE,FRA,90,14
CZE,GBR,90,6
CZE,HRV,90,13
CZE,HUN,90,9
CZE,IRL,90,4
CZE,ITA,90,10
CZE,LTU,90,4
CZE,LVA,90,3
CZE,NLD,90,7
CZE,NOR,90,4
CZE,POL,90,7
CZE,PRT,90,4
CZE,SVK,90,11
CZE,SVN,90,14
CZE,SWE,90,2
DEU,AUT,90,9
DEU,BEL,90,13
DEU,CHE,90,7
DEU,CZE,90,9
DEU,DEU,90,15
DEU,DNK,90,9
DEU,ESP,90,10
DEU,EST,90,1
DEU,FIN,90,3
DEU,FRA,90,13
DEU,GBR,90,6
DEU,HRV,90,8
DEU,HUN,90,7
DEU,IRL,90,4
DEU,ITA,90,7
DEU,LTU,90,2
DEU,LVA,90,2
DEU,NLD,90,10
DEU,NOR,90,2
DEU,POL,90,9
DEU,PRT,90,5
DEU,SVK,90,7
DEU,SVN,90,10
DEU,SWE,90,4
DNK,AUT,90,5
DNK,BEL,90,7
DNK,CHE,90,3
DNK,CZE,90,5
DNK,DEU,90,9
DNK,DNK,90,12
DNK,ESP,90,7
DNK,EST,90,0
DNK,FIN,90,1
DNK,FRA,90,8
DNK,GBR,90,4
DNK,HRV,90,7
DNK,HUN,90,5
DNK,IRL,90,3
DNK,ITA,90,6
DNK,LTU,90,1
DNK,LVA,90,1
DNK,NLD,90,6
DNK,NOR,90,0
DNK,POL,90,3
DNK,PRT,90,2
DNK,SVK,90,5
DNK,SVN,90,6
DNK,SWE,90,3
ESP,AUT,90,11
ESP,BEL,90,12
ESP,CHE,90,14
ESP,CZE,90,8
ESP,DEU,90,10
ESP,DNK,90,7
ESP,ESP,90,18
ESP,EST,90,0
ESP,FIN,90,1
ESP,FRA,90,11
ESP,GBR,90,5
ESP,HRV,90,7
ESP,HUN,90,8
ESP,IRL,90,6
ESP,ITA,90,13
ESP,LTU,90,4
ESP,LVA,90,2
ESP,NLD,90,8
ESP,NOR,90,1
ESP,POL,90,8
ESP,PRT,90,15
ESP,SVK,90,8
ESP,SVN,90,9
ESP,SWE,90,5
EST,AUT,90,2
EST,BEL,90,1
EST,CHE,90,0
EST,CZE,90,1
EST,DEU,90,1
EST,DNK,90,0
EST,ESP,90,0
EST,EST,90,6
EST,FIN,90,6
EST,FRA,90,0
EST,GBR,90,1
EST,HRV,90,0
EST,HUN,90,0
EST,IRL,90,0
EST,ITA,90,2
EST,LTU,90,3
EST,LVA,90,2
EST,NLD,90,1
EST,NOR,90,3
EST,POL,90,0
EST,PRT,90,0
EST,SVK,90,2
EST,SVN,90,0
EST,SWE,90,2
FIN,AUT,90,1
FIN,BEL,90,2
FIN,CHE,90,0
FIN,CZE,90,2
FIN,DEU,90,3
FIN,DNK,90,1
FIN,ESP,90,1
FIN,EST,90,6
FIN,FIN,90,9
FIN,FRA,90,1
FIN,GBR,90,2
FIN,HRV,90,1
FIN,HUN,90,0
FIN,IRL,90,1
FIN,ITA,90,1
FIN,LTU,90,4
FIN,LVA,90,2
FIN,NLD,90,1
FIN,NOR,90,4
FIN,POL,90,0
FIN,PRT,90,0
FIN,SVK,90,2
FIN,SVN,90,0
FIN,SWE,90,5
FRA,AUT,90,16
FRA,BEL,90,20
FRA,CHE,90,19
FRA,CZE,90,14
FRA,DEU,90,13
FRA,DNK,90,8
FRA,ESP,90,11
FRA,EST,90,0
FRA,FIN,90,1
FRA,FRA,90,20
FRA,GBR,90,12
FRA,HRV,90,14
FRA,HUN,90,13
FRA,IRL,90,11
FRA,ITA,90,13
FRA,LTU,90,2
FRA,LVA,90,2
FRA,NLD,90,15
FRA,NOR,90,6
FRA,POL,90,11
FRA,PRT,90,8
FRA,SVK,90,12
FRA,SVN,90,20
FRA,SWE,90,4
GBR,AUT,90,7
GBR,BEL,90,10
GBR,CHE,90,7
GBR,CZE,90,6
GBR,DEU,90,6
GBR,DNK,90,4
GBR,ESP,90,5
GBR,EST,90,1
GBR,FIN,90,2
GBR,FRA,90,12
GBR,GBR,90,14
GBR,HRV,90,8
GBR,HUN,90,4
GBR,IRL,90,8
GBR,ITA,90,5
GBR,LTU,90,2
GBR,LVA,90,1
GBR,NLD,90,7
GBR,NOR,90,4
GBR,POL,90,6
GBR,PRT,90,4
GBR,SVK,90,5
GBR,SVN,90,7
GBR,SWE,90,3
HRV,AUT,90,11
HRV,BEL,90,10
HRV,CHE,90,11
HRV,CZE,90,13
HRV,DEU,90,8
HRV,DNK,90,7
HRV,ESP,90,7
HRV,EST,90,0
HRV,FIN,90,1
HRV,FRA,90,14
HRV,GBR,90,8
HRV,HRV,90,14
HRV,HUN,90,10
HRV,IRL,90,4
HRV,ITA,90,10
HRV,LTU,90,2
HRV,LVA,90,2
HRV,NLD,90,7
HRV,NOR,90,2
HRV,POL,90,8
HRV,PRT,90,6
HRV,SVK,90,13
HRV,SVN,90,11
HRV,SWE,90,2
HUN,AUT,90,11
HUN,BEL,90,8
HUN,CHE,90,10
HUN,CZE,90,9
HUN,DEU,90,7
HUN,DNK,90,5
HUN,ESP,90,8
HUN,EST,90,0
HUN,FIN,90,0
HUN,FRA,90,13
HUN,GBR,90,4
HUN,HRV,90,10
HUN,HUN,90,10
HUN,IRL,90,3
HUN,ITA,90,10
HUN,LTU,90,2
HUN,LVA,90,2
HUN,NLD,90,7
HUN,NOR,90,3
HUN,POL,90,8
HUN,PRT,90,4
HUN,SVK,90,8
HUN,SVN,90,13
HUN,SWE,90,1
IRL,AUT,90,5
IRL,BEL,90,6
IRL,CHE,90,5
IRL,CZE,90,4
IRL,DEU,90,4
IRL,DNK,90,3
IRL,ESP,90,6
IRL,EST,90,0
IRL,FIN,90,1
IRL,FRA,90,11
IRL,GBR,90,8
IRL,HRV,90,4
IRL,HUN,90,3
IRL,IRL,90,14
IRL,ITA,90,3
IRL,LTU,90,1
IRL,LVA,90,1
IRL,NLD,90,4
IRL,NOR,90,2
IRL,POL,90,4
IRL,PRT,90,3
IRL,SVK,90,2
IRL,SVN,90,6
IRL,SWE,90,3
ITA,AUT,90,13
ITA,BEL,90,9
ITA,CHE,90,14
ITA,CZE,90,10
ITA,DEU,90,7
ITA,DNK,90,6
ITA,ESP,90,13
ITA,EST,90,2
ITA,FIN,90,1
ITA,FRA,90,13
ITA,GBR,90,5
ITA,HRV,90,10
ITA,HUN,90,10
ITA,IRL,90,3
ITA,ITA,90,17
ITA,LTU,90,3
ITA,LVA,90,3
ITA,NLD,90,6
ITA,NOR,90,3
ITA,POL,90,7
ITA,PRT,90,10
ITA,SVK,90,11
ITA,SVN,90,11
ITA,SWE,90,2
LTU,AUT,90,5
LTU,BEL,90,4
LTU,CHE,90,3
LTU,CZE,90,4
LTU,DEU,90,2
LTU,DNK,90,1
LTU,ESP,90,4
LTU,EST,90,3
LTU,FIN,90,4
LTU,FRA,90,2
LTU,GBR,90,2
LTU,HRV,90,2
LTU,HUN,90,2
LTU,IRL,90,1
LTU,ITA,90,3
LTU,LTU,90,9
LTU,LVA,90,3
LTU,NLD,90,3
LTU,NOR,90,4
LTU,POL,90,3
LTU,PRT,90,2
LTU,SVK,90,4
LTU,SVN,90,3
LTU,SWE,90,3
LVA,AUT,90,4
LVA,BEL,90,2
LVA,CHE,90,1
LVA,CZE,90,3
LVA,DEU,90,2
LVA,DNK,90,1
LVA,ESP,90,2
LVA,EST,90,2
LVA,FIN,90,2
LVA,FRA,90,2
LVA,GBR,90,1
LVA,HRV,90,2
LVA,HUN,90,2
LVA,IRL,90,1
LVA,ITA,90,3
LVA,LTU,90,3
LVA,LVA,90,4
LVA,NLD,90,1
LVA,NOR,90,2
LVA,POL,90,1
LVA,PRT,90,1
LVA,SVK,90,3
LVA,SVN,90,2
LVA,SWE,90,2
NLD,AUT,90,6
NLD,BEL,90,15
NLD,CHE,90,6
NLD,CZE,90,7
NLD,DEU,90,10
NLD,DNK,90,6
NLD,ESP,90,8
NLD,EST,90,1
NLD,FIN,90,1
NLD,FRA,90,15
NLD,GBR,90,7
NLD,HRV,90,7
NLD,HUN,90,7
NLD,IRL,90,4
NLD,ITA,90,6
NLD,LTU,90,3
NLD,LVA,90,1
NLD,NLD,90,14
NLD,NOR,90,2
NLD,POL,90,6
NLD,PRT,90,2
NLD,SVK,90,7
NLD,SVN,90,6
NLD,SWE,90,2
NOR,AUT,90,4
NOR,BEL,90,4
NOR,CHE,90,5
NOR,CZE,90,4
NOR,DEU,90,2
NOR,DNK,90,0
NOR,ESP,90,1
NOR,EST,90,3
NOR,FIN,90,4
NOR,FRA,90,6
NOR,GBR,90,4
NOR,HRV,90,2
NOR,HUN,90,3
NOR,IRL,90,2
NOR,ITA,90,3
NOR,LTU,90,4
NOR,LVA,90,2
NOR,NLD,90,2
NOR,NOR,90,11
NOR,POL,90,2
NOR,PRT,90,1
NOR,SVK,90,2
NOR,SVN,90,4
NOR,SWE,90,4
POL,AUT,90,9
POL,BEL,90,9
POL,CHE,90,7
POL,CZE,90,7
POL,DEU,90,9
POL,DNK,90,3
POL,ESP,90,8
POL,EST,90,0
